TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
378.68,Debit,ATM,60.0,Doctor,239.0,1.0,7627.04,1
571.93,Debit,Online,52.0,Retired,119.0,1.0,4026.0300000000007,1
26.31,Credit,Online,77.0,Retired,163.0,1.0,7095.76,1
205.58,Debit,Online,20.0,Student,159.0,1.0,1501.95,0
533.61,Debit,Online,48.0,Engineer,115.0,1.0,3656.93,1
428.62,Debit,Branch,55.0,Retired,72.0,1.0,3473.24,1
361.22,Debit,ATM,64.0,Retired,167.0,1.0,7061.73,1
837.29,Debit,Branch,25.0,Student,215.99999999999997,1.0,6012.67,0
117.25,Credit,Online,31.0,Doctor,73.0,1.0,13694.68,1
135.27,Debit,ATM,48.0,Doctor,131.0,1.0,9410.51,1
185.1,Debit,Branch,53.0,Retired,22.999999999999996,1.0,6115.63,1
113.54,Debit,Online,38.0,Engineer,273.0,1.0,5581.21,0
354.96,Debit,Online,69.0,Doctor,96.0,1.0,6712.94,1
224.22,Debit,Branch,53.0,Doctor,37.0,1.0,8400.87,1
737.1,Debit,ATM,60.0,Retired,91.99999999999999,1.0,4644.19,1
223.22,Debit,ATM,27.0,Student,96.0,1.0,1734.22,0
557.26,Debit,ATM,69.0,Doctor,53.00000000000001,1.0,5237.12,1
1496.57,Debit,Online,33.0,Engineer,95.0,1.0,969.06,0
27.44,Debit,ATM,62.0,Retired,164.0,1.0,5950.48,1
310.09,Debit,Branch,36.0,Doctor,166.0,1.0,9962.5,1
80.38,Debit,Online,52.0,Doctor,116.00000000000001,1.0,9662.88,1
26.1,Credit,Branch,66.0,Doctor,115.0,1.0,5243.0,1
845.14,Credit,Branch,73.0,Retired,183.0,1.0,1702.65,1
59.73,Debit,ATM,27.0,Student,56.0,1.0,800.93,0
758.77,Debit,ATM,60.0,Engineer,114.0,1.0,7231.47,1
301.51,Debit,ATM,22.0,Student,284.0,1.0,1052.31,0
418.03,Debit,Online,58.0,Doctor,161.0,1.0,10721.29,1
118.06,Credit,Branch,32.0,Doctor,30.999999999999996,1.0,13560.63,1
483.92,Debit,ATM,70.0,Retired,115.0,1.0,3138.0,1
78.93,Debit,ATM,38.0,Doctor,145.0,1.0,9916.24,1
36.63,Debit,ATM,75.0,Retired,261.0,1.0,7941.73,1
87.85,Debit,Branch,49.0,Engineer,63.0,1.0,3753.2400000000002,1
1001.83,Debit,Online,31.0,Doctor,55.0,1.0,9733.83,1
705.34,Debit,Online,59.0,Doctor,123.99999999999999,1.0,5003.22,1
146.55,Debit,Online,54.0,Retired,123.99999999999999,5.0,4087.4400000000005,1
116.89,Debit,Online,71.0,Retired,226.0,1.0,4880.31,1
106.41,Debit,Branch,57.0,Retired,87.0,1.0,1310.38,1
1087.9,Debit,ATM,78.0,Retired,103.0,1.0,2513.51,1
584.41,Debit,ATM,23.0,Student,41.0,1.0,4475.22,0
584.98,Credit,Branch,55.0,Retired,121.0,1.0,6521.05,1
79.21,Debit,Branch,56.0,Retired,140.0,1.0,1615.04,1
173.13,Credit,Online,20.0,Student,288.0,1.0,1490.34,0
335.7,Debit,ATM,80.0,Retired,57.0,1.0,6601.44,1
1225.5,Credit,Online,50.0,Doctor,109.0,1.0,8611.17,1
422.81,Debit,Branch,28.0,Student,193.0,1.0,1929.2799999999997,0
135.43,Debit,ATM,57.0,Retired,91.99999999999999,1.0,5315.83,1
584.88,Debit,ATM,26.0,Student,121.0,1.0,548.45,0
308.94,Debit,Online,25.0,Student,167.0,1.0,1931.6599999999999,0
295.93,Debit,Branch,36.0,Doctor,117.0,1.0,1050.63,0
1512.99,Debit,Online,19.0,Student,50.00000000000001,1.0,9963.39,0
77.44,Debit,Branch,58.0,Retired,268.0,1.0,1950.63,1
92.5,Credit,Online,40.0,Engineer,70.0,1.0,6295.45,1
97.74,Credit,Online,41.0,Engineer,137.0,1.0,4113.63,0
291.68,Debit,ATM,21.0,Student,90.0,1.0,1451.02,0
56.96,Debit,ATM,22.0,Student,135.0,1.0,1597.85,0
436.8,Debit,Online,27.0,Student,91.99999999999999,1.0,1256.33,0
259.49,Debit,Online,72.0,Retired,292.0,1.0,7320.61,1
726.26,Debit,Online,57.0,Retired,147.0,1.0,2150.38,1
568.68,Debit,ATM,72.0,Retired,101.0,1.0,2940.04,1
77.57,Debit,Online,49.0,Doctor,225.0,1.0,12801.93,1
999.28,Debit,Online,29.0,Engineer,40.0,1.0,4272.41,0
14.16,Credit,Branch,74.0,Retired,290.0,1.0,5399.76,1
1142.83,Credit,Branch,61.0,Retired,48.0,1.0,2467.39,1
61.330000000000005,Debit,ATM,27.0,Engineer,129.0,1.0,7537.400000000001,0
27.64,Debit,Online,54.0,Engineer,22.999999999999996,1.0,7498.509999999999,1
3.85,Debit,ATM,29.0,Doctor,32.0,1.0,10506.41,1
431.22,Credit,Branch,73.0,Retired,129.0,1.0,6505.98,1
178.55,Debit,Branch,55.0,Engineer,67.0,1.0,7568.400000000001,1
248.76,Debit,ATM,18.0,Student,56.0,1.0,546.46,0
76.16,Debit,ATM,23.0,Student,99.0,1.0,1072.25,0
347.25,Debit,ATM,69.0,Doctor,250.0,1.0,7273.55,1
28.04,Debit,ATM,57.0,Doctor,146.0,5.0,11197.54,1
325.98,Debit,ATM,19.0,Student,277.0,1.0,782.35,0
249.56000000000003,Debit,Branch,76.0,Retired,246.0,1.0,4444.95,1
17.43,Debit,ATM,56.0,Doctor,33.0,1.0,10658.88,1
198.01,Credit,Branch,26.0,Student,40.0,1.0,250.93000000000004,0
585.58,Debit,Branch,23.0,Student,55.0,1.0,1729.02,0
434.67,Credit,Online,27.0,Student,123.99999999999999,1.0,1298.13,0
510.7,Credit,Online,27.0,Student,294.0,1.0,5828.48,0
331.98,Debit,ATM,74.0,Retired,12.0,1.0,7600.99,1
199.54,Debit,Online,56.0,Engineer,268.0,1.0,9603.73,1
212.97,Debit,Online,59.0,Engineer,178.0,1.0,4180.4,1
270.56,Debit,Online,23.0,Student,139.0,1.0,1268.44,0
306.37,Debit,ATM,26.0,Engineer,120.0,1.0,9609.67,0
643.02,Credit,ATM,38.0,Doctor,85.0,1.0,11989.39,1
98.48,Debit,Branch,47.0,Engineer,12.0,1.0,9538.92,1
889.01,Debit,Online,36.0,Engineer,169.0,1.0,4826.88,0
537.86,Debit,Online,27.0,Student,134.0,1.0,293.06,0
241.18,Debit,ATM,25.0,Student,162.0,1.0,1445.53,0
130.54,Debit,ATM,64.0,Doctor,94.0,1.0,11204.62,1
800.29,Credit,Branch,20.0,Student,84.00000000000001,1.0,693.4,0
8.81,Debit,Online,57.0,Doctor,165.0,1.0,13523.65,1
28.52,Debit,ATM,20.0,Student,163.0,1.0,662.51,0
431.31,Credit,Online,23.0,Student,99.0,1.0,342.73,0
885.33,Credit,ATM,47.0,Engineer,59.00000000000001,1.0,7764.159999999999,1
199.23,Debit,ATM,29.0,Engineer,53.99999999999999,1.0,9834.0,1
42.26,Debit,ATM,44.0,Doctor,171.0,1.0,268.77,0
166.06,Debit,ATM,30.0,Engineer,172.0,1.0,5397.68,0
357.72,Debit,ATM,53.0,Retired,25.000000000000004,1.0,7659.500000000001,1
588.37,Debit,Online,28.0,Student,284.0,1.0,1926.0799999999997,0
72.82,Debit,Online,68.0,Doctor,127.0,1.0,6911.62,1
162.36,Debit,Online,36.0,Engineer,147.0,1.0,7527.040000000001,1
584.82,Credit,Online,43.0,Doctor,109.0,1.0,12071.1,1
38.15,Credit,Online,72.0,Retired,129.0,1.0,1425.47,1
477.54,Credit,ATM,23.0,Student,52.00000000000001,1.0,1598.63,0
639.57,Debit,Branch,60.0,Doctor,43.0,1.0,11726.47,1
58.23,Debit,Online,28.0,Student,34.0,1.0,9189.76,0
776.21,Credit,Online,78.0,Retired,99.0,1.0,4895.87,1
248.76,Debit,Branch,21.0,Student,117.0,1.0,6178.77,0
188.61,Debit,Online,67.0,Retired,26.0,1.0,7167.57,1
675.37,Credit,Online,56.0,Retired,30.999999999999996,1.0,4704.91,1
94.82,Credit,Branch,67.0,Retired,56.0,1.0,1267.72,1
425.18,Credit,Online,59.0,Engineer,135.0,1.0,5790.55,1
50.28,Debit,Branch,60.0,Engineer,65.0,1.0,5729.1,1
864.72,Credit,Branch,34.0,Engineer,58.00000000000001,1.0,7379.38,0
70.68,Debit,Online,25.0,Student,105.0,1.0,1478.41,0
261.77,Debit,Online,28.0,Student,45.99999999999999,1.0,824.7099999999999,0
183.22,Debit,ATM,27.0,Student,63.0,1.0,1024.42,0
58.32,Credit,Branch,29.0,Engineer,275.0,4.0,6027.49,0
156.86,Debit,ATM,51.0,Doctor,102.0,1.0,14453.35,1
120.67,Debit,ATM,42.0,Doctor,233.0,1.0,5374.54,1
308.62,Credit,Branch,59.0,Engineer,101.0,1.0,9148.08,1
506.81,Debit,ATM,59.0,Engineer,41.0,1.0,2757.23,1
328.39,Debit,ATM,41.0,Engineer,107.99999999999999,1.0,2523.83,0
796.3,Debit,Branch,67.0,Retired,64.0,1.0,1498.79,1
72.47,Debit,Online,29.0,Doctor,72.0,1.0,1305.56,0
279.6,Debit,ATM,25.0,Student,131.0,1.0,1910.9000000000003,0
304.2,Debit,Online,25.0,Student,102.0,1.0,423.64,0
351.38,Debit,Branch,64.0,Retired,21.000000000000004,1.0,7606.63,1
86.07,Debit,Branch,31.0,Doctor,22.999999999999996,1.0,842.5599999999998,0
604.5,Debit,ATM,28.0,Student,80.0,1.0,709.4199999999998,0
258.7,Debit,ATM,27.0,Student,123.0,1.0,1358.37,0
994.6299999999999,Debit,Online,61.0,Doctor,158.0,1.0,13538.14,1
11.46,Credit,Branch,75.0,Retired,64.0,1.0,7258.33,1
63.75999999999999,Debit,ATM,69.0,Retired,100.00000000000001,1.0,4980.26,1
446.83,Credit,Branch,55.0,Retired,143.0,1.0,1623.5,1
63.540000000000006,Debit,ATM,26.0,Engineer,136.0,1.0,4401.78,0
81.11,Debit,Online,48.0,Engineer,110.0,1.0,2051.37,0
441.26,Credit,Branch,58.0,Doctor,87.0,5.0,13704.92,1
170.96,Debit,Branch,64.0,Doctor,69.00000000000001,1.0,13374.89,1
48.51,Debit,Branch,22.0,Student,69.00000000000001,1.0,3363.23,0
325.03,Debit,Branch,60.0,Doctor,106.0,1.0,13521.76,1
125.83,Debit,ATM,57.0,Retired,138.0,1.0,6109.86,1
506.83,Debit,Branch,37.0,Engineer,45.0,1.0,9975.79,1
738.94,Debit,Branch,41.0,Doctor,173.0,1.0,13856.18,1
180.36,Credit,Online,33.0,Engineer,55.0,1.0,9905.23,1
225.1,Debit,ATM,28.0,Student,35.0,1.0,1547.71,0
359.51,Debit,Online,79.0,Retired,157.0,1.0,7153.72,1
720.46,Debit,Branch,54.0,Retired,44.0,1.0,3101.54,1
1116.57,Debit,ATM,56.0,Retired,104.0,1.0,1393.14,1
291.46,Debit,ATM,57.0,Retired,135.0,1.0,7142.53,1
1192.95,Debit,Branch,23.0,Student,73.0,1.0,325.15,0
98.24,Debit,Online,28.0,Student,148.0,1.0,580.66,0
100.48,Credit,Branch,18.0,Student,104.0,1.0,6149.81,0
45.9,Debit,Branch,56.0,Engineer,264.0,1.0,5698.25,1
258.21,Debit,Online,39.0,Doctor,225.0,1.0,9562.41,1
1079.11,Debit,Online,53.0,Engineer,211.0,1.0,2038.31,1
287.51,Debit,Online,22.0,Student,255.0,1.0,187.65,0
501.29999999999995,Credit,Online,26.0,Engineer,146.0,1.0,8520.08,0
26.1,Debit,ATM,27.0,Student,32.0,1.0,1435.72,0
436.77,Debit,ATM,20.0,Student,176.0,1.0,825.69,0
292.38,Debit,ATM,68.0,Doctor,224.0,1.0,5803.89,1
1026.46,Debit,Branch,53.0,Retired,165.0,1.0,3134.47,1
25.29,Debit,Online,50.0,Engineer,125.0,1.0,5374.69,1
123.34999999999998,Credit,Online,31.0,Doctor,10.0,1.0,6852.16,0
139.52,Debit,Branch,23.0,Student,30.999999999999996,1.0,1570.22,0
51.2,Debit,Online,18.0,Student,83.0,1.0,730.6,0
122.85,Credit,Online,47.0,Doctor,127.0,3.0,13185.39,1
161.38,Credit,Online,24.0,Student,101.0,1.0,3900.3399999999997,0
2.51,Debit,Online,63.0,Retired,32.0,1.0,4891.56,1
22.62,Debit,ATM,64.0,Doctor,102.0,1.0,7682.0,1
126.83000000000001,Debit,Branch,57.0,Retired,39.0,1.0,6100.98,1
46.6,Debit,Online,55.0,Doctor,68.00000000000001,1.0,1562.9,1
243.8,Debit,Branch,57.0,Doctor,48.0,1.0,13732.81,1
231.51,Credit,Branch,60.0,Retired,96.0,1.0,5790.7,1
175.05,Debit,Online,39.0,Engineer,34.0,1.0,1447.35,0
762.74,Debit,ATM,64.0,Doctor,244.0,1.0,207.1,1
34.03,Debit,Branch,57.0,Engineer,37.99999999999999,1.0,3077.2,1
15.950000000000001,Debit,Branch,25.0,Student,52.00000000000001,1.0,1983.0,0
926.53,Debit,ATM,57.0,Engineer,107.0,1.0,3120.1,1
101.51,Credit,Online,46.0,Engineer,199.0,1.0,3052.47,1
309.42,Debit,Branch,27.0,Engineer,42.00000000000001,1.0,8564.46,0
257.6,Credit,Online,59.0,Retired,293.0,1.0,7950.74,1
746.78,Credit,Branch,21.0,Student,64.0,1.0,1699.81,0
82.01,Credit,Branch,23.0,Student,156.0,1.0,287.46,0
476.99,Debit,Online,23.0,Student,187.0,1.0,1154.48,0
320.11,Debit,Branch,23.0,Student,130.0,1.0,4076.4799999999996,0
333.39,Debit,ATM,68.0,Doctor,35.0,1.0,10628.59,1
10.3,Debit,ATM,47.0,Engineer,197.0,1.0,7801.32,1
737.46,Credit,Branch,53.0,Doctor,75.0,4.0,634.16,1
416.55,Debit,Online,33.0,Engineer,73.0,1.0,922.9599999999999,0
84.91,Debit,Online,18.0,Student,68.00000000000001,1.0,1671.86,0
98.95,Debit,Branch,75.0,Retired,73.0,1.0,5670.82,1
18.14,Credit,ATM,58.0,Retired,48.0,1.0,6020.85,1
1154.79,Debit,ATM,51.0,Doctor,107.99999999999999,1.0,6180.3,1
215.13,Debit,Online,46.0,Engineer,114.0,1.0,3956.6899999999996,1
218.57,Credit,Branch,62.0,Doctor,102.0,1.0,13869.86,1
341.88,Debit,ATM,43.0,Engineer,89.0,1.0,4159.52,1
691.92,Debit,Online,19.0,Student,61.00000000000001,1.0,1084.65,0
50.43,Debit,Branch,32.0,Doctor,51.00000000000001,1.0,9794.26,1
440.43,Debit,Branch,78.0,Retired,22.999999999999996,1.0,5123.24,1
299.03,Debit,Branch,39.0,Engineer,52.00000000000001,1.0,1381.28,0
1.98,Debit,ATM,66.0,Doctor,170.0,1.0,11619.1,1
173.45,Debit,ATM,31.0,Engineer,161.0,1.0,9077.62,1
438.76,Debit,Branch,22.0,Student,73.0,1.0,1824.19,0
519.62,Credit,Online,71.0,Retired,40.0,1.0,4159.33,1
738.68,Debit,Online,50.0,Doctor,123.99999999999999,1.0,14352.33,1
151.14,Debit,Online,64.0,Retired,37.99999999999999,1.0,2156.54,1
75.77,Debit,Branch,51.0,Engineer,148.0,1.0,8361.7,1
444.52,Debit,Online,27.0,Engineer,17.0,1.0,5424.6,0
5.29,Debit,Online,52.0,Doctor,276.0,1.0,11263.89,1
97.63,Credit,Online,48.0,Doctor,127.0,1.0,12467.31,1
256.95,Debit,Branch,26.0,Engineer,71.0,1.0,2531.24,0
734.86,Credit,Branch,48.0,Engineer,290.0,1.0,6242.03,1
1250.94,Debit,ATM,36.0,Doctor,107.0,2.0,11565.97,1
84.28,Debit,Branch,39.0,Doctor,142.0,1.0,13586.06,1
927.45,Debit,ATM,24.0,Student,95.0,1.0,1161.84,0
202.49,Credit,ATM,48.0,Engineer,69.00000000000001,1.0,7447.099999999999,1
154.99,Debit,Branch,25.0,Student,53.00000000000001,1.0,1419.31,0
481.53,Debit,Branch,58.0,Retired,277.0,1.0,6142.54,1
172.92,Debit,Online,20.0,Student,212.0,1.0,416.37,0
275.59,Credit,Branch,53.0,Retired,238.0,1.0,6313.22,1
207.2,Debit,Online,60.0,Engineer,133.0,1.0,8092.9400000000005,1
136.82,Debit,Branch,31.0,Engineer,14.0,1.0,6229.13,0
624.0,Debit,Branch,26.0,Engineer,132.0,5.0,4976.18,0
179.38,Debit,Online,30.0,Engineer,28.0,1.0,8741.51,0
10.15,Debit,ATM,59.0,Doctor,58.00000000000001,5.0,7155.04,1
26.3,Debit,ATM,32.0,Doctor,33.0,1.0,7473.73,0
319.5,Credit,Branch,29.0,Engineer,69.00000000000001,1.0,2366.3,0
182.42,Debit,Branch,51.0,Retired,137.0,1.0,3051.29,1
716.62,Debit,ATM,44.0,Doctor,241.0,1.0,6987.4,1
222.96,Credit,ATM,65.0,Doctor,150.0,1.0,7370.41,1
79.77,Debit,ATM,68.0,Retired,167.0,1.0,5010.31,1
431.08,Debit,Branch,59.0,Retired,25.000000000000004,1.0,6760.22,1
592.24,Debit,ATM,52.0,Doctor,140.0,1.0,9817.05,1
200.19,Credit,Branch,52.0,Retired,107.99999999999999,1.0,4389.96,1
297.5,Credit,Branch,73.0,Retired,80.0,1.0,6768.14,1
345.86,Debit,ATM,51.0,Retired,145.0,1.0,1504.64,1
343.88,Debit,Online,63.0,Retired,97.0,1.0,6486.18,1
16.52,Credit,Online,25.0,Student,135.0,1.0,835.5299999999999,0
162.1,Debit,Branch,41.0,Engineer,151.0,1.0,8576.65,1
36.12,Debit,Online,22.0,Student,234.0,1.0,1593.03,0
354.91,Debit,ATM,74.0,Retired,191.0,1.0,3872.5500000000006,1
38.41,Debit,ATM,40.0,Doctor,117.0,1.0,9129.68,1
53.52,Debit,Branch,49.0,Engineer,55.0,1.0,2227.49,1
498.59,Debit,Online,57.0,Retired,138.0,1.0,2619.46,1
13.3,Debit,ATM,23.0,Student,63.0,1.0,213.0,0
189.65,Debit,ATM,21.0,Student,60.00000000000001,1.0,8457.09,0
255.32,Debit,ATM,80.0,Retired,26.999999999999996,1.0,6290.62,1
230.51,Credit,Branch,51.0,Engineer,56.0,1.0,9522.37,1
237.74,Debit,ATM,61.0,Doctor,151.99999999999997,1.0,11795.12,1
512.76,Debit,ATM,52.0,Doctor,26.0,1.0,5121.36,1
151.37,Debit,ATM,54.0,Engineer,53.00000000000001,1.0,8356.08,1
85.01,Credit,ATM,25.0,Student,157.0,1.0,1299.4,0
444.47,Debit,Online,57.0,Retired,61.00000000000001,1.0,6062.94,1
184.19,Debit,ATM,67.0,Retired,58.00000000000001,1.0,7588.67,1
879.25,Credit,Online,24.0,Student,137.0,1.0,125.84999999999998,0
55.98,Credit,Branch,24.0,Student,87.0,1.0,7047.04,0
54.91,Credit,ATM,41.0,Engineer,275.0,1.0,7927.2699999999995,1
1047.69,Debit,Online,20.0,Student,139.0,1.0,1889.7799999999997,0
393.74,Debit,Online,26.0,Student,90.0,1.0,1769.06,0
58.94,Debit,Online,30.0,Engineer,26.0,1.0,4575.98,0
515.57,Debit,ATM,27.0,Engineer,56.0,1.0,9269.67,0
332.15,Debit,ATM,59.0,Doctor,105.0,1.0,9749.46,1
177.94,Debit,Online,19.0,Student,173.0,1.0,123.23999999999998,0
68.68,Debit,Online,49.0,Engineer,141.0,1.0,4718.51,1
1431.54,Debit,Online,20.0,Student,84.00000000000001,1.0,1171.98,0
240.03,Debit,Online,33.0,Engineer,30.999999999999996,1.0,7807.73,0
168.34,Debit,ATM,64.0,Retired,240.0,1.0,7483.01,1
474.77,Debit,Online,46.0,Engineer,284.0,1.0,8494.53,1
451.7,Debit,Online,29.0,Engineer,103.0,1.0,8994.67,0
243.84999999999997,Debit,Branch,39.0,Engineer,43.0,1.0,4576.78,0
5.76,Debit,Branch,38.0,Engineer,164.0,1.0,5859.79,1
435.08,Debit,Online,55.0,Engineer,78.0,1.0,2103.41,1
127.78,Debit,ATM,20.0,Student,170.0,1.0,1046.66,0
23.14,Credit,Online,47.0,Doctor,93.0,1.0,10536.54,1
545.87,Debit,Branch,27.0,Engineer,41.0,1.0,4860.01,0
21.21,Debit,Online,55.0,Engineer,37.0,1.0,9575.42,1
423.53,Credit,Branch,50.0,Doctor,81.0,1.0,5453.4,1
142.1,Credit,Online,18.0,Student,109.0,1.0,1545.64,0
1413.24,Debit,ATM,58.0,Engineer,199.0,1.0,7272.01,1
114.15,Debit,ATM,19.0,Student,52.00000000000001,1.0,1612.4,0
275.98,Credit,Online,72.0,Retired,67.0,1.0,6151.05,1
590.68,Debit,Branch,27.0,Student,22.999999999999996,1.0,852.1999999999999,0
152.42,Debit,ATM,42.0,Doctor,176.0,1.0,9141.79,1
395.77,Credit,Branch,43.0,Doctor,118.0,1.0,6425.99,1
615.16,Debit,Online,26.0,Student,140.0,1.0,214.61,0
207.82,Credit,Online,19.0,Student,30.0,1.0,229.02,0
220.52,Debit,ATM,57.0,Retired,151.99999999999997,1.0,1793.09,1
281.47,Debit,ATM,34.0,Engineer,142.0,1.0,4437.48,0
57.91,Credit,Branch,58.0,Engineer,97.0,1.0,3641.06,1
30.48,Credit,Branch,32.0,Doctor,78.0,1.0,11481.85,1
1152.58,Debit,Branch,65.0,Retired,180.0,1.0,7567.17,1
453.09,Debit,Branch,48.0,Doctor,97.0,1.0,6708.65,1
424.47,Debit,Online,22.0,Student,116.00000000000001,1.0,5491.55,0
228.4,Debit,ATM,67.0,Doctor,116.00000000000001,1.0,9598.43,1
67.17,Debit,Online,63.0,Doctor,48.0,1.0,14410.44,1
284.89,Debit,Online,53.0,Doctor,115.0,1.0,9738.6,1
118.69,Debit,Online,33.0,Doctor,296.0,1.0,749.3399999999999,0
221.33,Debit,ATM,27.0,Student,276.0,1.0,1185.43,0
252.31,Credit,ATM,26.0,Student,172.0,1.0,1584.6,0
58.85,Credit,Online,71.0,Retired,115.0,1.0,1789.8,1
194.68,Debit,Online,32.0,Doctor,165.0,1.0,14494.18,1
433.53,Debit,Branch,38.0,Doctor,231.0,1.0,6368.32,1
178.26,Debit,ATM,59.0,Retired,59.00000000000001,1.0,1137.13,1
207.65,Debit,Online,34.0,Engineer,98.0,1.0,5143.8,0
237.0,Debit,Online,49.0,Doctor,115.0,1.0,14021.4,1
1169.59,Debit,Online,28.0,Student,114.0,1.0,5946.45,0
347.63,Credit,Online,25.0,Student,272.0,1.0,1400.04,0
517.68,Debit,ATM,31.0,Doctor,24.0,1.0,11305.81,1
36.25,Debit,Branch,52.0,Doctor,75.99999999999999,1.0,193.06,0
46.53,Debit,ATM,42.0,Engineer,34.0,1.0,4468.12,0
207.47,Debit,ATM,53.0,Doctor,12.0,1.0,1688.9,1
199.7,Debit,ATM,43.0,Engineer,285.0,1.0,7574.449999999999,1
307.89,Credit,Online,62.0,Retired,90.0,1.0,2637.55,1
403.63,Debit,Branch,31.0,Engineer,167.0,3.0,3304.02,0
20.06,Debit,ATM,27.0,Student,144.0,1.0,445.21,0
236.57,Debit,ATM,79.0,Retired,112.0,1.0,3488.77,1
0.32,Debit,ATM,39.0,Engineer,136.0,1.0,7158.58,1
14.28,Debit,ATM,23.0,Student,81.0,1.0,1597.51,0
232.35,Credit,Branch,33.0,Engineer,153.0,1.0,4186.25,0
317.53,Debit,Online,44.0,Engineer,104.0,1.0,6237.68,1
74.67,Debit,ATM,43.0,Engineer,283.0,1.0,3449.35,0
65.01,Credit,Online,29.0,Doctor,67.0,1.0,10235.19,1
0.45,Debit,Branch,34.0,Engineer,172.0,1.0,8670.23,1
364.13,Debit,ATM,63.0,Doctor,61.00000000000001,1.0,8198.0,1
340.13,Debit,Branch,24.0,Student,32.0,3.0,1149.74,0
15.810000000000002,Debit,Branch,69.0,Doctor,11.0,4.0,8384.85,1
222.66,Debit,Online,39.0,Doctor,88.0,1.0,14466.38,1
638.24,Debit,Branch,48.0,Engineer,64.0,1.0,5695.78,1
241.21,Debit,ATM,31.0,Engineer,107.99999999999999,1.0,1220.86,0
171.16,Debit,Online,51.0,Retired,42.00000000000001,1.0,6126.5,1
1360.67,Debit,Branch,29.0,Engineer,118.0,1.0,2861.65,0
37.65,Credit,Online,27.0,Student,109.0,1.0,411.78,0
25.77,Debit,Online,68.0,Retired,18.0,1.0,4331.54,1
789.8,Debit,ATM,40.0,Doctor,94.0,1.0,13948.09,1
308.85,Credit,Branch,20.0,Student,33.0,2.0,333.19,0
1454.52,Debit,ATM,27.0,Student,20.0,1.0,1189.03,0
806.97,Debit,Online,25.0,Student,11.0,1.0,102.2,0
364.81,Debit,Online,25.0,Student,53.00000000000001,1.0,1145.23,0
490.82,Debit,ATM,26.0,Engineer,114.0,1.0,8704.27,0
1021.3799999999999,Debit,Branch,61.0,Doctor,125.0,1.0,6223.26,1
311.28,Debit,Branch,49.0,Doctor,198.0,1.0,135.96,0
85.03,Debit,ATM,51.0,Retired,48.0,1.0,4597.57,1
307.75,Debit,Branch,64.0,Doctor,63.0,1.0,1061.58,1
333.67,Debit,Online,36.0,Engineer,68.00000000000001,1.0,9238.08,1
589.89,Debit,Branch,56.0,Engineer,213.0,3.0,9404.63,1
372.08,Debit,Branch,66.0,Doctor,63.0,1.0,13330.74,1
502.9,Credit,Online,26.0,Student,141.0,1.0,341.24,0
103.81,Debit,ATM,36.0,Doctor,34.0,1.0,7044.63,1
69.43,Debit,ATM,30.0,Engineer,162.0,1.0,9281.85,1
110.4,Credit,ATM,56.0,Doctor,61.99999999999999,1.0,8639.36,1
275.65,Credit,Branch,28.0,Engineer,14.0,1.0,4957.57,0
336.01,Debit,Online,63.0,Doctor,121.0,4.0,9938.2,1
251.8,Debit,ATM,62.0,Doctor,102.0,1.0,11796.66,1
334.07,Debit,Branch,59.0,Engineer,200.00000000000003,1.0,7306.79,1
52.44,Debit,Online,27.0,Student,87.0,1.0,3157.75,0
1030.85,Debit,ATM,25.0,Student,39.0,1.0,1941.8,0
141.37,Debit,Online,46.0,Engineer,77.0,1.0,1019.7699999999999,0
211.7,Credit,Online,50.0,Doctor,205.0,1.0,12272.78,1
61.39999999999999,Debit,Branch,41.0,Engineer,20.0,2.0,7892.87,1
308.23,Debit,ATM,60.0,Retired,22.999999999999996,1.0,4150.63,1
111.41,Debit,Branch,21.0,Student,181.0,1.0,1204.11,0
675.49,Debit,ATM,61.0,Retired,159.0,1.0,1892.9999999999998,1
29.72,Debit,ATM,26.0,Student,37.99999999999999,1.0,1059.62,0
301.73,Debit,Online,67.0,Doctor,163.0,1.0,990.7399999999999,1
294.61,Debit,Branch,60.0,Retired,74.0,1.0,7375.59,1
106.43,Credit,ATM,52.0,Engineer,164.0,1.0,9403.12,1
381.52,Debit,Online,36.0,Doctor,79.0,1.0,5798.92,0
1142.76,Credit,Online,25.0,Student,71.0,1.0,1498.93,0
5.66,Debit,Branch,40.0,Engineer,33.0,1.0,5434.64,1
209.09,Debit,ATM,48.0,Doctor,203.0,1.0,9100.81,1
521.81,Debit,ATM,47.0,Engineer,34.0,1.0,4750.96,1
588.36,Debit,Online,33.0,Engineer,134.0,1.0,8434.99,1
146.67,Debit,Online,20.0,Student,273.0,1.0,1569.75,0
176.52,Credit,Online,73.0,Retired,94.0,5.0,7132.08,1
57.34,Debit,Online,27.0,Student,81.0,1.0,1100.64,0
294.77,Debit,Online,77.0,Retired,101.0,1.0,2272.17,1
881.32,Debit,Online,31.0,Engineer,59.00000000000001,1.0,2287.93,0
162.59,Debit,Branch,64.0,Retired,18.999999999999996,1.0,7104.83,1
56.15,Debit,Branch,31.0,Doctor,77.0,1.0,13265.92,1
524.55,Debit,ATM,39.0,Doctor,175.0,1.0,8292.75,1
535.4,Debit,Branch,23.0,Student,110.0,1.0,651.8399999999999,0
56.84,Debit,ATM,45.0,Engineer,185.0,1.0,7977.78,1
135.94,Debit,Branch,71.0,Retired,258.0,1.0,4710.21,1
47.1,Credit,Branch,42.0,Doctor,178.0,1.0,6308.07,1
